benchmark,benchmark_label,prior_tag,budget_fraction,method_key,method_label,family,parameter,n_runs,n_eligible,mean_regret,p90_regret,regret_mc_se,regret_ci95_low,regret_ci95_high,coverage,mean_selected_n,paired_n,paired_mean_delta,paired_mc_se,paired_ci95_low,paired_ci95_high
mmlu_computer_security,Computer Security,dataset,0.1,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
mmlu_computer_security,Computer Security,dataset,0.1,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
mmlu_computer_security,Computer Security,dataset,0.1,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.023499999999999976,0.039999999999999925,0.0034376511159795063,0.016499999999999994,0.02999999999999996,1.0,65.6,20,-0.0015000000000000013,0.001507320724254055,-0.004500000000000004,0.0
mmlu_anatomy,Anatomy,default,0.01,posterior_mean,Current posterior mean,baseline,,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.01,empirical_mean,Observed sample mean,baseline,,20,20,0.06037037037037041,0.11259259259259266,0.013466130124458237,0.038138888888888924,0.09074074074074079,1.0,25.0,20,0.01666666666666667,0.01207633287594718,0.0,0.04407407407407408
mmlu_anatomy,Anatomy,default,0.01,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.01,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,12,0.04259259259259263,0.07185185185185186,0.008525727174622242,0.028571428571428612,0.062345679012345716,0.6,31.0,12,-0.0006172839506172848,0.0005803078531673331,-0.0018549382716049408,0.0
mmlu_anatomy,Anatomy,default,0.01,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,default,0.01,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,default,0.01,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.01,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.01,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.01,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.01,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.01,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.01,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.01,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.01,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.01,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.01,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.01,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,dataset,0.01,posterior_mean,Current posterior mean,baseline,,20,20,0.03777777777777781,0.07703703703703708,0.006397511060066711,0.027027777777777807,0.05148148148148152,1.0,42.6,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.01,empirical_mean,Observed sample mean,baseline,,20,20,0.061481481481481526,0.14000000000000026,0.017127286299349224,0.03222222222222227,0.09927777777777781,1.0,35.2,20,0.02370370370370371,0.017793699073004397,-0.004814814814814811,0.06297222222222222
mmlu_anatomy,Anatomy,dataset,0.01,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.03777777777777781,0.07703703703703708,0.006397511060066711,0.027027777777777807,0.05148148148148152,1.0,42.6,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.01,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,3,0.019753086419753114,0.022222222222222254,0.0023536459360657493,0.014814814814814836,0.022222222222222254,0.15,69.33333333333333,3,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.01,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,dataset,0.01,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,dataset,0.01,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.03777777777777781,0.07703703703703708,0.006397511060066711,0.027027777777777807,0.05148148148148152,1.0,42.6,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.01,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.03703703703703708,0.07703703703703708,0.006532000805590595,0.02555555555555559,0.050740740740740774,1.0,43.2,20,-0.0007407407407407418,0.0012064974750986535,-0.0033333333333333383,0.0011111111111111126
mmlu_anatomy,Anatomy,dataset,0.01,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.034444444444444486,0.05037037037037052,0.0062490746893894816,0.02407407407407411,0.04814814814814819,1.0,43.4,20,-0.0033333333333333327,0.0026685007924806513,-0.008888888888888885,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.01,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.03222222222222226,0.045925925925926016,0.004321173614060991,0.024814814814814852,0.04148148148148152,1.0,44.8,20,-0.005555555555555552,0.004253837330210773,-0.014074074074074067,0.0018518518518518545
mmlu_anatomy,Anatomy,dataset,0.01,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.03703703703703708,0.07703703703703708,0.006532000805590595,0.02555555555555559,0.050740740740740774,1.0,43.2,20,-0.0007407407407407418,0.0012064974750986535,-0.0033333333333333383,0.0011111111111111126
mmlu_anatomy,Anatomy,dataset,0.01,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.034444444444444486,0.05037037037037052,0.0062490746893894816,0.02407407407407411,0.04814814814814819,1.0,43.4,20,-0.0033333333333333327,0.0026685007924806513,-0.008888888888888885,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.01,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.03222222222222226,0.045925925925926016,0.004321173614060991,0.024814814814814852,0.04148148148148152,1.0,44.8,20,-0.005555555555555552,0.004253837330210773,-0.014074074074074067,0.0018518518518518545
mmlu_anatomy,Anatomy,dataset,0.01,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.03222222222222226,0.045925925925926016,0.004321173614060991,0.024814814814814852,0.04148148148148152,1.0,44.8,20,-0.005555555555555552,0.004253837330210773,-0.014074074074074067,0.0018518518518518545
mmlu_anatomy,Anatomy,dataset,0.01,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.034444444444444486,0.05037037037037052,0.0062490746893894816,0.02407407407407411,0.04814814814814819,1.0,43.4,20,-0.0033333333333333327,0.0026685007924806513,-0.008888888888888885,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.01,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.03222222222222226,0.045925925925926016,0.004321173614060991,0.024814814814814852,0.04148148148148152,1.0,44.8,20,-0.005555555555555552,0.004253837330210773,-0.014074074074074067,0.0018518518518518545
mmlu_anatomy,Anatomy,dataset,0.01,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.03222222222222226,0.045925925925926016,0.004321173614060991,0.024814814814814852,0.04148148148148152,1.0,44.8,20,-0.005555555555555552,0.004253837330210773,-0.014074074074074067,0.0018518518518518545
mmlu_anatomy,Anatomy,dataset,0.01,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.03370370370370375,0.05259259259259268,0.004382887641719475,0.025925925925925963,0.04296296296296301,1.0,45.6,20,-0.0040740740740740685,0.0046013051011803766,-0.013333333333333326,0.0044444444444444505
mmlu_anatomy,Anatomy,default,0.02,posterior_mean,Current posterior mean,baseline,,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.02,empirical_mean,Observed sample mean,baseline,,20,20,0.05962962962962968,0.11925925925925933,0.009163245184913184,0.04259259259259263,0.0781481481481482,1.0,22.4,20,0.015925925925925927,0.006892827495218122,0.004074074074074075,0.030740740740740742
mmlu_anatomy,Anatomy,default,0.02,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.02,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,12,0.04259259259259263,0.07185185185185186,0.008525727174622242,0.028571428571428612,0.062345679012345716,0.6,31.0,12,-0.0006172839506172848,0.0005803078531673331,-0.0018549382716049408,0.0
mmlu_anatomy,Anatomy,default,0.02,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,default,0.02,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,default,0.02,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.02,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.02,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.02,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.02,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.04370370370370375,0.07777777777777783,0.00658287405328753,0.032212962962963,0.05703703703703709,1.0,27.2,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.02,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.02,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.02,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.02,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.02,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,default,0.02,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.04296296296296301,0.07777777777777783,0.006592234244906632,0.031111111111111152,0.056296296296296344,1.0,27.8,20,-0.0007407407407407418,0.0004961848677831499,-0.0018518518518518545,0.0
mmlu_anatomy,Anatomy,dataset,0.02,posterior_mean,Current posterior mean,baseline,,20,20,0.03777777777777781,0.07703703703703708,0.006397511060066711,0.027027777777777807,0.05148148148148152,1.0,44.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.02,empirical_mean,Observed sample mean,baseline,,20,20,0.03740740740740745,0.04740740740740751,0.005334583601295308,0.02851851851851856,0.048518518518518565,1.0,38.6,20,-0.00037037037037036536,0.003863167005590799,-0.008898148148148145,0.005555555555555564
mmlu_anatomy,Anatomy,dataset,0.02,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.03777777777777781,0.07703703703703708,0.006397511060066711,0.027027777777777807,0.05148148148148152,1.0,44.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.02,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,4,0.022222222222222254,0.02740740740740745,0.0029043367458820397,0.014814814814814836,0.027925925925925958,0.2,66.0,4,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.02,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,dataset,0.02,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,dataset,0.02,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.03777777777777781,0.07703703703703708,0.006397511060066711,0.027027777777777807,0.05148148148148152,1.0,44.0,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,dataset,0.02,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.03703703703703708,0.07703703703703708,0.006532000805590595,0.02555555555555559,0.050740740740740774,1.0,44.6,20,-0.0007407407407407418,0.0012064974750986535,-0.0033333333333333383,0.0011111111111111126
mmlu_anatomy,Anatomy,dataset,0.02,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.034444444444444486,0.05037037037037052,0.0062490746893894816,0.02407407407407411,0.04814814814814819,1.0,44.8,20,-0.0033333333333333327,0.0026685007924806513,-0.008888888888888885,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.02,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.03148148148148152,0.045925925925926016,0.004291283508920667,0.02407407407407411,0.04111111111111115,1.0,45.6,20,-0.006296296296296295,0.0040979501951722294,-0.014814814814814808,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.02,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.03703703703703708,0.07703703703703708,0.006532000805590595,0.02555555555555559,0.050740740740740774,1.0,44.6,20,-0.0007407407407407418,0.0012064974750986535,-0.0033333333333333383,0.0011111111111111126
mmlu_anatomy,Anatomy,dataset,0.02,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.034444444444444486,0.05037037037037052,0.0062490746893894816,0.02407407407407411,0.04814814814814819,1.0,44.8,20,-0.0033333333333333327,0.0026685007924806513,-0.008888888888888885,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.02,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.03148148148148152,0.045925925925926016,0.004291283508920667,0.02407407407407411,0.04111111111111115,1.0,45.6,20,-0.006296296296296295,0.0040979501951722294,-0.014814814814814808,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.02,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.03148148148148152,0.045925925925926016,0.004291283508920667,0.02407407407407411,0.04111111111111115,1.0,45.6,20,-0.006296296296296295,0.0040979501951722294,-0.014814814814814808,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.02,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.034444444444444486,0.05037037037037052,0.0062490746893894816,0.02407407407407411,0.04814814814814819,1.0,44.8,20,-0.0033333333333333327,0.0026685007924806513,-0.008888888888888885,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.02,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.03148148148148152,0.045925925925926016,0.004291283508920667,0.02407407407407411,0.04111111111111115,1.0,45.6,20,-0.006296296296296295,0.0040979501951722294,-0.014814814814814808,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.02,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.03148148148148152,0.045925925925926016,0.004291283508920667,0.02407407407407411,0.04111111111111115,1.0,45.6,20,-0.006296296296296295,0.0040979501951722294,-0.014814814814814808,0.0007407407407407418
mmlu_anatomy,Anatomy,dataset,0.02,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.032962962962963006,0.05259259259259268,0.0043554394389004585,0.025555555555555592,0.04223148148148152,1.0,46.4,20,-0.004814814814814811,0.0044595569599771515,-0.013703703703703695,0.002962962962962967
mmlu_anatomy,Anatomy,default,0.05,posterior_mean,Current posterior mean,baseline,,20,20,0.038148148148148195,0.05407407407407417,0.0050995087362893515,0.029620370370370408,0.04926851851851856,1.0,47.4,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.05,empirical_mean,Observed sample mean,baseline,,20,20,0.0481481481481482,0.09777777777777782,0.007567821264743316,0.034074074074074125,0.06444444444444448,1.0,42.0,20,0.010000000000000004,0.00802323875698878,-0.003342592592592591,0.027777777777777773
mmlu_anatomy,Anatomy,default,0.05,variance_gate_0.5,Variance gate: v/v0 <= 0.5,variance_gate,0.5,20,20,0.038148148148148195,0.05407407407407417,0.0050995087362893515,0.029620370370370408,0.04926851851851856,1.0,47.4,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.05,variance_gate_0.2,Variance gate: v/v0 <= 0.2,variance_gate,0.2,20,20,0.038148148148148195,0.05407407407407417,0.0050995087362893515,0.029620370370370408,0.04926851851851856,1.0,47.4,20,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.05,variance_gate_0.1,Variance gate: v/v0 <= 0.1,variance_gate,0.1,20,2,0.029629629629629672,0.04148148148148154,0.011355252343916161,0.014814814814814836,0.04444444444444451,0.1,68.0,2,0.0,0.0,0.0,0.0
mmlu_anatomy,Anatomy,default,0.05,variance_gate_0.05,Variance gate: v/v0 <= 0.05,variance_gate,0.05,20,0,nan,nan,nan,nan,nan,0.0,nan,0,nan,nan,nan,nan
mmlu_anatomy,Anatomy,default,0.05,mean_variance_1,Mean - 1 x variance,mean_variance,1.0,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.0,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,mean_variance_5,Mean - 5 x variance,mean_variance,5.0,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.0,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,mean_variance_10,Mean - 10 x variance,mean_variance,10.0,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.0,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,mean_variance_20,Mean - 20 x variance,mean_variance,20.0,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.4,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,gaussian_lcb_1,Gaussian lower bound: mean - 1 x SD,gaussian_lcb,1.0,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.0,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,gaussian_lcb_1.645,Gaussian lower bound: mean - 1.645 x SD,gaussian_lcb,1.645,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.0,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,gaussian_lcb_1.96,Gaussian lower bound: mean - 1.96 x SD,gaussian_lcb,1.96,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.4,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,gaussian_lcb_2.576,Gaussian lower bound: mean - 2.576 x SD,gaussian_lcb,2.576,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.4,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,finite_gaussian_lcb_1,Finite-row Gaussian bound: mean - 1 x SD,finite_gaussian_lcb,1.0,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.0,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,finite_gaussian_lcb_1.645,Finite-row Gaussian bound: mean - 1.645 x SD,finite_gaussian_lcb,1.645,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.4,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,finite_gaussian_lcb_1.96,Finite-row Gaussian bound: mean - 1.96 x SD,finite_gaussian_lcb,1.96,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.4,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
mmlu_anatomy,Anatomy,default,0.05,finite_population_lcb,Anytime finite-population lower bound (delta=0.05),confidence,0.05,20,20,0.03851851851851856,0.05407407407407417,0.0050351637782152054,0.03036111111111115,0.049629629629629676,1.0,48.4,20,0.0003703703703703709,0.0003721779566059397,0.0,0.0011111111111111126
